Name	Length	EffectiveLength	TPM	NumReads
FBtr0333040	1406	1235.017	1.098383	11.347
FBtr0273239	1358	1187.017	6.108602	60.653
FBtr0332787	5056	4885.017	2.097320	85.701
FBtr0300412	5095	4924.017	1.011569	41.665
FBtr0300413	4441	4270.017	1.187466	42.414
FBtr0332791	5013	4842.017	1.107825	44.870
FBtr0332790	5074	4903.017	1.466292	60.136
FBtr0345912	5252	5081.017	0.824486	35.042
FBtr0076769	4459	4288.017	0.911457	32.692
FBtr0332788	4995	4824.017	1.456857	58.787
FBtr0076768	4467	4296.017	6.486384	233.089
FBtr0332789	5148	4977.017	1.386869	57.738
FBtr0332792	5166	4995.017	1.073839	44.867
FBtr0308337	3249	3078.017	0.319171	8.218
FBtr0346088	3339	3168.017	0.436247	11.560
FBtr0073942	3245	3074.017	0.325886	8.380
FBtr0334583	4023	3852.017	1.493876	48.134
FBtr0089486	3873	3702.017	5.428441	168.100
FBtr0334581	3830	3659.017	17.290988	529.222
FBtr0334584	4200	4029.017	1.509888	50.886
FBtr0334586	4029	3858.017	11.604484	374.493
FBtr0334585	2917	2746.017	30.173415	693.077
FBtr0100457	3616	3445.017	28.879141	832.203
FBtr0089485	4008	3837.017	8.674656	278.419
FBtr0334582	3879	3708.017	2.385670	73.996
FBtr0089484	3595	3424.017	15.590201	446.520
FBtr0089487	3852	3681.017	4.642606	142.950
FBtr0083183	4678	4507.017	11.511897	434.000
FBtr0070506	1428	1257.017	0.760843	8.000
FBtr0299802	1842	1671.017	1.106685	15.469
FBtr0089003	741	570.320	1.289115	6.150
FBtr0340061	2345	2174.017	0.000000	0.000
FBtr0087167	757	586.316	0.000000	0.000
FBtr0072150	1454	1283.017	0.000000	0.000
FBtr0301128	1493	1322.017	0.031069	0.344
FBtr0306002	1454	1283.017	0.031909	0.342
FBtr0301129	1265	1094.017	0.035691	0.327
FBtr0077547	325	154.551	2.320582	3.000
FBtr0087498	792	621.302	171.443636	891.000
FBtr0083337	2027	1856.017	350.669192	5444.189
FBtr0302370	2086	1915.017	7.403629	118.596
FBtr0083338	2165	1994.017	10.610520	176.978
FBtr0302371	2071	1900.017	2.846294	45.237
FBtr0334132	1240	1069.017	0.559154	5.000
FBtr0309214	2078	1907.017	60.168147	959.787
FBtr0309215	2005	1834.017	2.273603	34.880
FBtr0074751	1392	1221.017	335.273055	3424.317
FBtr0289965	1197	1026.017	0.000000	0.000
FBtr0074191	1435	1264.017	0.547706	5.791
FBtr0074190	1507	1336.017	9.951173	111.209
FBtr0080872	581	410.390	0.000000	0.000
FBtr0335499	723	552.333	0.219949	1.016
FBtr0075617	1722	1551.017	0.000000	0.000
FBtr0332815	1782	1611.017	0.000000	0.000
FBtr0072235	1056	885.017	102.121350	756.000
FBtr0076584	2382	2211.017	1.946511	36.000
FBtr0086960	1473	1302.017	65.007425	708.000
FBtr0070670	1178	1007.017	21.725043	183.000
FBtr0083407	2170	1999.017	0.000000	0.000
FBtr0330153	366	195.532	1.222806	2.000
FBtr0082042	1062	891.017	0.277726	2.070
FBtr0082041	2202	2031.017	0.093866	1.595
FBtr0082043	1093	922.017	0.043486	0.335
FBtr0112726	1754	1583.017	0.000000	0.000
FBtr0089417	3282	3111.017	7.507780	195.374
FBtr0089415	3369	3198.017	31.528660	843.412
FBtr0089412	3284	3113.017	43.742648	1139.043
FBtr0335026	3909	3738.017	3.000228	93.810
FBtr0335027	3834	3663.017	20.439900	626.284
FBtr0089414	3470	3299.017	6.807633	187.860
FBtr0089413	3339	3168.017	6.545566	173.456
FBtr0089416	3277	3106.017	10.175817	264.379
FBtr0074814	1628	1457.017	17.848800	217.534
FBtr0309217	1881	1710.017	0.942546	13.482
FBtr0330026	4265	4094.017	9.314769	318.989
FBtr0330027	4169	3998.017	2.883365	96.427
FBtr0078770	4639	4468.017	66.131289	2471.584
FBtr0081587	363	192.533	0.004065	0.007
FBtr0112841	359	188.536	0.629939	0.993
FBtr0075261	743	572.320	0.000000	0.000
FBtr0077816	651	480.352	736.429875	2959.000
FBtr0087701	1654	1483.017	23.861181	296.000
FBtr0076559	1463	1292.017	0.000000	0.000
FBtr0083329	1674	1503.017	0.000000	0.000
FBtr0339087	2010	1839.017	1.477141	22.723
FBtr0303589	397	226.507	0.000000	0.000
FBtr0344601	468	297.453	0.000000	0.000
FBtr0344301	2911	2740.017	0.164533	3.771
FBtr0084350	1520	1349.017	0.042397	0.478
FBtr0337026	1677	1506.017	0.037844	0.477
FBtr0332291	3799	3628.017	2.158229	65.497
FBtr0070225	3784	3613.017	9.117498	275.549
FBtr0332292	3603	3432.017	5.084081	145.954
FBtr0305582	1446	1275.017	0.059182	0.631
FBtr0333658	1760	1589.017	0.047305	0.629
FBtr0073937	1011	840.017	0.107296	0.754
FBtr0070056	1838	1667.017	0.094339	1.315
FBtr0345920	1922	1751.017	0.086920	1.273
FBtr0070057	1995	1824.017	0.105865	1.615
FBtr0086295	418	247.484	0.000000	0.000
FBtr0343613	4404	4233.017	25.761766	912.177
FBtr0080199	4747	4576.017	2.610797	99.934
FBtr0091931	549	378.401	0.315932	1.000
FBtr0074767	1754	1583.017	0.740521	9.806
FBtr0344072	1586	1415.017	14.161929	167.625
FBtr0334026	884	713.245	0.084751	0.506
FBtr0083163	869	698.248	0.598281	3.494
FBtr0076108	1622	1451.017	75.716298	919.000
FBtr0086634	2999	2828.017	0.694491	16.429
FBtr0086635	2048	1877.017	23.798650	373.658
FBtr0345426	2337	2166.017	8.661840	156.937
FBtr0076171	1523	1352.017	1.414765	16.000
FBtr0080201	1445	1274.017	0.000000	0.000
FBtr0075490	1393	1222.017	0.984140	10.060
FBtr0346264	2975	2804.017	0.000000	0.000
FBtr0346263	1930	1759.017	0.000000	0.000
FBtr0078343	5407	5236.017	4.840399	212.000
FBtr0073308	2910	2739.017	0.066492	1.523
FBtr0073309	3115	2944.017	0.059960	1.477
FBtr0299870	789	618.303	176.942868	915.141
FBtr0299869	778	607.308	2016.318782	10242.867
FBtr0333910	1224	1053.017	5.448586	47.992
FBtr0342891	2235	2064.017	15.553475	268.531
FBtr0071606	2552	2381.017	10.038220	199.928
FBtr0308949	6640	6469.017	0.005016	0.271
FBtr0347401	5405	5234.017	0.046192	2.022
FBtr0347400	5345	5174.017	0.046904	2.030
FBtr0303440	3621	3450.017	0.085018	2.454
FBtr0299695	640	469.358	6.200796	24.345
FBtr0299694	635	464.360	8.407057	32.655
FBtr0073482	661	490.350	71.027504	291.331
FBtr0343640	761	590.315	0.135542	0.669
FBtr0072152	823	652.285	18.877567	103.000
FBtr0307975	4470	4299.017	3.675574	132.175
FBtr0077101	3512	3341.017	7.935364	221.768
FBtr0330128	4538	4367.017	0.496572	18.139
FBtr0330127	3644	3473.017	0.830343	24.122
FBtr0307976	4303	4132.017	3.046558	105.299
FBtr0077103	3637	3466.017	2.496839	72.389
FBtr0077100	4417	4246.017	39.955797	1419.107
FBtr0086565	522	351.419	0.000000	0.000
FBtr0085625	528	357.410	19.400278	58.000
FBtr0074296	3613	3442.017	0.744864	21.446
FBtr0334035	5059	4888.017	3.193040	130.554
FBtr0346474	463	292.454	0.420756	1.029
FBtr0081578	3103	2932.017	0.000000	0.000
FBtr0075756	4550	4379.017	44.800030	1641.000
FBtr0301823	4094	3923.017	2.023800	66.411
FBtr0343578	3734	3563.017	1.117499	33.306
FBtr0307277	4097	3926.017	2.294181	75.341
FBtr0301821	3280	3109.017	2.386171	62.055
FBtr0307278	3335	3164.017	0.936241	24.779
FBtr0070579	2440	2269.017	1.209710	22.960
FBtr0301825	3064	2893.017	16.188195	391.745
FBtr0070578	2581	2410.017	0.773567	15.595
FBtr0301824	2578	2407.017	0.774280	15.589
FBtr0301822	3242	3071.017	1.019858	26.198
FBtr0308700	1390	1219.017	19.515076	198.991
FBtr0087373	4683	4512.017	0.960148	36.238
FBtr0087374	4275	4104.017	45.209555	1552.005
FBtr0073690	2572	2401.017	0.090432	1.816
FBtr0305591	2126	1955.017	0.133537	2.184
FBtr0078197	1314	1143.017	4.706588	45.000
FBtr0085394	2792	2621.017	23.535651	516.000
FBtr0078350	2579	2408.017	2.344545	47.225
FBtr0078348	3826	3655.017	3.125821	95.567
FBtr0078349	2622	2451.017	1.638458	33.592
FBtr0330156	2684	2513.017	20.877076	438.853
FBtr0332306	5203	5032.017	30.374843	1278.527
FBtr0332307	5469	5298.017	4.862130	215.473
FBtr0113465	2221	2050.017	2.514552	43.119
FBtr0114617	3696	3525.017	0.006811	0.201
FBtr0114618	3561	3390.017	0.007056	0.200
FBtr0114616	3371	3200.017	0.007434	0.199
FBtr0308681	3479	3308.017	0.007215	0.200
FBtr0333285	3631	3460.017	0.006927	0.200
FBtr0072889	616	445.381	134.133041	499.713
FBtr0344889	4636	4465.017	0.143462	5.358
FBtr0112650	4706	4535.017	0.157857	5.988
FBtr0345379	4913	4742.017	0.142552	5.654
FBtr0345378	6586	6415.017	0.209601	11.247
FBtr0073854	1270	1099.017	0.217556	2.000
FBtr0084953	8892	8721.017	1.453346	106.020
FBtr0084952	8893	8722.017	4.427826	323.044
FBtr0100113	9737	9566.017	2.890222	231.268
FBtr0330183	9647	9476.017	1.017701	80.668
FBtr0307203	1270	1099.017	3.698460	34.000
FBtr0084780	1832	1661.017	0.071973	1.000
FBtr0084863	1487	1316.017	13.807926	152.000
FBtr0082202	661	490.350	0.000000	0.000
FBtr0332480	3446	3275.017	0.081269	2.226
FBtr0336959	2938	2767.017	0.040182	0.930
FBtr0289979	3004	2833.017	0.039066	0.926
FBtr0336960	3139	2968.017	0.036971	0.918
FBtr0333370	756	585.317	3.989604	19.533
FBtr0345036	694	523.343	403.191390	1765.027
FBtr0076892	724	553.332	3009.710952	13930.421
FBtr0070676	1693	1522.017	1.382520	17.601
FBtr0079829	1134	963.017	0.000000	0.000
FBtr0074103	2646	2475.017	0.241512	5.000
FBtr0082127	720	549.333	3.138541	14.422
FBtr0300619	621	450.376	0.103370	0.389
FBtr0300620	555	384.399	0.189891	0.611
FBtr0087279	999	828.017	49.522348	343.000
FBtr0079660	1238	1067.017	0.112040	1.000
FBtr0078126	1660	1489.017	0.251429	3.132
FBtr0074282	1058	887.017	47.576131	353.000
FBtr0074066	1945	1774.017	22.710071	337.000
FBtr0445191	6490	6319.017	0.000000	0.000
FBtr0088961	2699	2528.017	8.288631	175.274
FBtr0344892	2595	2424.017	3.301884	66.950
FBtr0336908	2459	2288.017	76.430208	1462.776
FBtr0076040	1391	1220.017	0.049143	0.502
FBtr0346545	1502	1331.017	0.044773	0.498
FBtr0304919	7128	6957.017	0.032354	1.883
FBtr0302036	6162	5991.017	0.033488	1.678
FBtr0304918	8761	8590.017	0.025187	1.810
FBtr0112625	7200	7029.017	0.031952	1.879
FBtr0304920	7323	7152.017	0.031288	1.872
FBtr0344342	7197	7026.017	0.031968	1.879
FBtr0334163	1643	1472.017	1.687173	20.774
FBtr0081200	1913	1742.017	0.358624	5.226
FBtr0330045	2512	2341.017	2.901716	56.822
FBtr0082987	1415	1244.017	6.263600	65.178
FBtr0086760	549	378.401	0.000000	0.000
FBtr0301810	1290	1119.017	30.819210	288.477
FBtr0081362	2270	2099.017	5.290257	92.885
FBtr0332969	2184	2013.017	25.003951	421.027
FBtr0070915	1124	953.017	839.233850	6690.172
FBtr0070916	1100	929.017	9.938156	77.229
FBtr0345293	971	800.195	984.230880	6587.891
FBtr0343329	1130	959.017	1.412887	11.334
FBtr0343328	1011	840.017	3273.782451	23003.373
FBtr0087936	2100	1929.017	0.089808	1.449
FBtr0113075	3069	2898.017	0.340149	8.246
FBtr0085452	4301	4130.017	26.717525	923.000
FBtr0082898	1449	1278.017	1.122512	12.000
FBtr0308314	3235	3064.017	0.000000	0.000
FBtr0073053	3274	3103.017	0.000000	0.000
FBtr0073606	484	313.449	0.762798	2.000
FBtr0080587	1766	1595.017	25.933262	346.000
FBtr0309281	4433	4262.017	0.231324	8.247
FBtr0344018	2901	2730.017	13.444735	307.023
FBtr0344019	4042	3871.017	0.243369	7.880
FBtr0080630	3161	2990.017	4.552019	113.850
FBtr0084834	852	681.260	0.350965	2.000
FBtr0306541	1378	1207.017	0.198090	2.000
FBtr0342620	2268	2097.017	0.000000	0.000
FBtr0079158	2215	2044.017	0.000000	0.000
FBtr0087828	3184	3013.017	5.139177	129.524
FBtr0333099	2884	2713.017	13.921575	315.933
FBtr0333100	2497	2326.017	0.182137	3.544
FBtr0083617	1607	1436.017	0.349560	4.199
FBtr0083618	1563	1392.017	0.412328	4.801
FBtr0110952	1060	889.017	0.000000	0.000
FBtr0073202	1947	1776.017	55.600576	826.000
FBtr0070537	690	519.345	0.000000	0.000
FBtr0081312	2008	1837.017	0.000000	0.000
FBtr0344435	816	645.290	0.000000	0.000
FBtr0087738	988	817.171	8.896058	60.808
FBtr0074085	1013	842.017	43.959378	309.618
FBtr0346187	1188	1017.017	3.688930	31.382
FBtr0086964	1813	1642.017	1.619600	22.245
FBtr0340144	1721	1550.017	10.239050	132.755
FBtr0070807	3308	3137.017	16.650693	436.921
FBtr0332398	3603	3432.017	1.396095	40.079
FBtr0070151	6137	5966.017	8.520790	425.224
FBtr0308652	5149	4978.017	7.590220	316.056
FBtr0343833	2112	1941.017	0.075914	1.233
FBtr0308574	1988	1817.017	0.084139	1.279
FBtr0308575	2212	2041.017	0.070434	1.202
FBtr0081104	1971	1800.017	0.085420	1.286
FBtr0310452	903	732.243	0.000000	0.000
FBtr0077813	1088	917.017	114.666739	879.566
FBtr0334758	1243	1072.017	0.382940	3.434
FBtr0302230	1113	942.017	0.024526	0.193
FBtr0347563	1117	946.017	0.025466	0.202
FBtr0306903	863	692.251	0.172696	1.000
FBtr0301374	9430	9259.017	0.000000	0.000
FBtr0301376	1845	1674.017	0.000000	0.000
FBtr0302374	5339	5168.017	0.000000	0.000
FBtr0301377	5989	5818.017	0.000000	0.000
FBtr0330233	9043	8872.017	0.000000	0.000
FBtr0330234	9391	9220.017	0.000000	0.000
FBtr0302116	2146	1975.017	0.000000	0.000
FBtr0301375	1939	1768.017	0.000000	0.000
FBtr0302117	1908	1737.017	0.000000	0.000
FBtr0071919	1898	1727.017	0.000000	0.000
FBtr0091924	543	372.402	0.963066	3.000
FBtr0081869	2126	1955.017	17.813460	291.308
FBtr0310047	1800	1629.017	0.520360	7.091
FBtr0310048	1731	1560.017	0.735784	9.601
FBtr0334596	2973	2802.017	2.233788	52.356
FBtr0334597	4785	4614.017	1.141982	44.075
FBtr0082624	2919	2748.017	19.058553	438.090
FBtr0339894	3487	3316.017	0.678134	18.810
FBtr0070038	3000	2829.017	39.015274	923.260
FBtr0080914	3336	3165.017	0.056095	1.485
FBtr0331621	3251	3080.017	0.165721	4.270
FBtr0333159	2580	2409.017	0.517340	10.425
FBtr0074653	2217	2046.017	17.646262	302.006
FBtr0343417	1507	1336.017	0.848376	9.481
FBtr0343416	3102	2931.017	1.654886	40.573
FBtr0079525	2051	1880.017	215.628134	3390.946
FBtr0082386	3311	3140.017	5.692101	149.506
FBtr0346638	3243	3072.017	39.129319	1005.494
FBtr0074884	7740	7569.017	26.355974	1668.677
FBtr0304716	1723	1552.017	7.356440	95.503
FBtr0081471	1806	1635.017	57.144018	781.532
FBtr0343870	1926	1755.017	7.314312	107.376
FBtr0081470	1757	1586.017	29.310266	388.849
FBtr0081197	617	446.380	0.089532	0.334
FBtr0336818	572	401.393	0.094889	0.319
FBtr0336817	690	519.345	0.079901	0.347
FBtr0086652	1454	1283.017	31.866918	342.000
FBtr0332576	785	614.304	0.000000	0.000
FBtr0302890	397	226.507	0.000000	0.000
FBtr0335461	334	163.546	0.000000	0.000
FBtr0346790	819	648.288	0.094889	0.515
FBtr0301030	964	793.208	0.073163	0.485
FBtr0071582	8830	8659.017	116.649163	8448.972
FBtr0342870	8821	8650.017	11.637401	842.028
FBtr0334992	1631	1460.017	20.224279	246.993
FBtr0074217	1666	1495.017	164.998758	2063.386
FBtr0334990	1621	1450.017	4.690441	56.891
FBtr0334991	1534	1363.017	3.567274	40.672
FBtr0300103	3029	2858.017	0.060340	1.443
FBtr0334734	2083	1912.017	0.472532	7.557
FBtr0307337	4255	4084.017	2.963729	101.246
FBtr0087502	5417	5246.017	8.785146	385.507
FBtr0087501	10289	10118.017	12.045677	1019.484
FBtr0331358	2140	1969.017	9.502479	156.509
FBtr0085691	1620	1449.017	12.086013	146.491
FBtr0070285	457	286.457	0.000000	0.000
FBtr0113252	3569	3398.017	32.570898	925.782
FBtr0083899	3493	3322.017	77.764750	2160.918
FBtr0304641	455	284.458	0.000000	0.000
FBtr0084915	195	27.238	0.000000	0.000
FBtr0300026	1116	945.017	0.000000	0.000
FBtr0335239	7216	7045.017	0.532741	31.394
FBtr0303867	6633	6462.017	1.016662	54.954
FBtr0112568	2287	2116.017	0.488798	8.652
FBtr0072526	929	758.242	38.225300	242.445
FBtr0072527	926	755.242	5.786440	36.555
FBtr0303303	631	460.364	0.000000	0.000
FBtr0347219	1863	1692.017	0.000000	0.000
FBtr0300628	327	156.550	0.000000	0.000
FBtr0302050	1572	1401.017	0.255991	3.000
FBtr0075587	412	241.489	0.000000	0.000
FBtr0078098	970	799.197	0.299173	2.000
FBtr0073297	1040	869.017	2.094684	15.227
FBtr0073296	2022	1851.017	8.224829	127.348
FBtr0073295	2311	2140.017	4.243237	75.957
FBtr0073294	2450	2279.017	0.746837	14.237
FBtr0113140	1906	1735.017	4.408162	63.976
FBtr0308033	2158	1987.017	0.717558	11.926
FBtr0113141	1255	1084.017	0.963802	8.739
FBtr0308034	2019	1848.017	12.846884	198.590
FBtr0332562	4490	4319.017	0.034715	1.254
FBtr0332557	4840	4669.017	0.031641	1.236
FBtr0332561	4269	4098.017	0.115818	3.970
FBtr0332560	4888	4717.017	0.031262	1.233
FBtr0332558	5164	4993.017	0.150999	6.307
FBtr0078923	1228	1057.017	0.000000	0.000
FBtr0088900	3525	3354.017	24.703973	693.084
FBtr0088901	3831	3660.017	1.527764	46.773
FBtr0088902	3510	3339.017	15.647271	437.030
FBtr0081332	3592	3421.017	24.152270	691.141
FBtr0072766	1258	1087.017	3.299372	30.000
FBtr0100573	834	663.277	1.622162	9.000
FBtr0346137	2926	2755.017	0.257021	5.923
FBtr0078700	2171	2000.017	162.369247	2716.384
FBtr0078701	2269	2098.017	1.748964	30.693
FBtr0113238	1773	1602.017	2.761093	37.000
FBtr0081262	1034	863.017	3.047542	22.000
FBtr0080113	3310	3139.017	31.396900	824.393
FBtr0077025	1911	1740.017	8.313392	121.000
FBtr0079211	2078	1907.017	20.673434	329.777
FBtr0079212	1983	1812.017	14.199468	215.223
FBtr0086884	2734	2563.017	20.690722	443.589
FBtr0086883	2740	2569.017	9.651863	207.411
FBtr0081807	2154	1983.017	7.260488	120.433
FBtr0334315	2636	2465.017	1.539109	31.735
FBtr0100368	2084	1913.017	18.334912	293.394
FBtr0079467	1214	1043.017	22.006765	192.000
FBtr0310647	4281	4110.017	23.559023	809.943
FBtr0340190	4254	4083.017	12.918020	441.195
FBtr0073732	5001	4830.017	9.139251	369.244
FBtr0310648	4350	4179.017	1.984402	69.368
FBtr0073731	3863	3692.017	31.093324	960.250
FBtr0335194	1423	1252.017	2.200206	23.042
FBtr0084172	1379	1208.017	104.252643	1053.450
FBtr0084173	1618	1447.017	0.950767	11.508
FBtr0344115	1510	1339.017	0.170199	1.906
FBtr0071872	729	558.330	0.000000	0.000
FBtr0340277	2123	1952.017	25.529956	416.857
FBtr0086881	2460	2289.017	0.529731	10.143
FBtr0070479	1357	1186.017	50.701806	503.000
FBtr0343158	2385	2214.017	0.775269	14.358
FBtr0079290	2072	1901.017	75.163349	1195.214
FBtr0343166	3140	2969.017	0.134353	3.337
FBtr0301569	2929	2758.017	0.158791	3.663
FBtr0087414	4722	4551.017	0.008703	0.331
FBtr0345419	5478	5307.017	0.009017	0.400
FBtr0087413	4701	4530.017	0.008742	0.331
FBtr0075941	2664	2493.017	72.565044	1513.235
FBtr0075942	2968	2797.017	18.329356	428.841
FBtr0075943	2355	2184.017	38.312590	699.924
FBtr0078448	1594	1423.017	14.365885	171.000
FBtr0114586	4428	4257.017	18.174640	647.180
FBtr0343272	3885	3714.017	10.155060	315.486
FBtr0339497	2509	2338.017	0.008243	0.161
FBtr0300705	2174	2003.017	21.008952	352.000
FBtr0299916	6072	5901.017	0.513307	25.337
FBtr0305061	6226	6055.017	0.397607	20.138
FBtr0300245	9435	9264.017	0.249328	19.321
FBtr0305060	11909	11738.017	0.297428	29.203
FBtr0300542	5562	5391.017	1.001054	45.142
FBtr0305062	6448	6277.017	0.378848	19.892
FBtr0336693	9436	9265.017	0.236270	18.311
FBtr0299915	9679	9508.017	0.268396	21.346
FBtr0305059	5590	5419.017	0.646606	29.310
FBtr0345077	2641	2470.017	0.518460	10.712
FBtr0345079	1823	1652.017	0.469114	6.483
FBtr0336697	1321	1150.017	3.308236	31.824
FBtr0302767	1469	1298.017	19.617186	212.996
FBtr0302769	2715	2544.017	0.470682	10.016
FBtr0345078	1863	1692.017	0.405322	5.737
FBtr0344190	2601	2430.017	0.580212	11.794
FBtr0302768	2534	2363.017	26.744786	528.640
FBtr0302770	2755	2584.017	0.430170	9.298
FBtr0302771	2718	2547.017	1.005922	21.431
FBtr0302766	1573	1402.017	1.943049	22.787
FBtr0302772	1931	1760.017	1.120841	16.501
FBtr0302773	1243	1072.017	2.763658	24.782
FBtr0088387	1363	1192.017	1.426155	14.220
FBtr0339425	1228	1057.017	147.571212	1304.780
FBtr0100352	3027	2856.017	1.690632	40.389
FBtr0081325	3154	2983.017	17.301488	431.711
FBtr0100351	3287	3116.017	0.805754	21.002
FBtr0331244	3024	2853.017	1.550603	37.005
FBtr0305952	3151	2980.017	9.895981	246.678
FBtr0331243	3148	2977.017	11.132227	277.215
FBtr0273427	5997	5826.017	0.142856	6.962
FBtr0273422	8691	8520.017	0.094081	6.705
FBtr0273423	3949	3778.017	0.507141	16.027
FBtr0308596	8707	8536.017	0.093769	6.695
FBtr0273426	3960	3789.017	0.359913	11.407
FBtr0273428	4159	3988.017	0.293764	9.800
FBtr0273425	4221	4050.017	0.277959	9.417
FBtr0273424	4131	3960.017	0.301524	9.988
FBtr0071625	1754	1583.017	0.226559	3.000
FBtr0332123	530	359.408	0.000000	0.000
FBtr0075574	393	222.512	0.000000	0.000
FBtr0083711	989	818.170	1.022824	7.000
FBtr0073461	779	608.307	0.196528	1.000
FBtr0078946	4568	4397.017	3.365751	123.792
FBtr0301244	4136	3965.017	6.629268	219.869
FBtr0336458	4237	4066.017	24.766454	842.339
FBtr0334034	1543	1372.017	1.292373	14.832
FBtr0074493	1468	1297.017	67.762163	735.168
FBtr0070974	2522	2351.017	24.517910	482.162
FBtr0091534	674	503.349	0.000000	0.000
FBtr0080433	2364	2193.017	0.600861	11.022
FBtr0073633	1250	1079.017	0.775561	7.000
FBtr0330675	1282	1111.017	1.142045	10.613
FBtr0077843	1285	1114.017	6.531312	60.862
FBtr0303251	2855	2684.017	0.088875	1.995
FBtr0334800	2837	2666.017	0.089893	2.005
FBtr0088123	811	640.294	0.022913	0.123
FBtr0113401	937	766.241	0.000000	0.000
FBtr0073373	2928	2757.017	0.000000	0.000
FBtr0080490	2199	2028.017	2.004258	34.000
FBtr0087616	17791	17620.017	1.147991	169.199
FBtr0087620	16907	16736.017	1.317489	184.439
FBtr0304850	17845	17674.017	1.050088	155.244
FBtr0273225	17969	17798.017	2.531343	376.857
FBtr0301593	17801	17630.017	0.908417	133.965
FBtr0273223	17725	17554.017	0.859114	126.148
FBtr0087621	27842	27671.017	35.680095	8258.568
FBtr0087618	17114	16943.017	18.528210	2625.898
FBtr0304852	17813	17642.017	0.948823	140.019
FBtr0304848	18016	17845.017	0.996498	148.747
FBtr0087617	17776	17605.017	0.876013	129.003
FBtr0273224	17731	17560.017	0.848413	124.620
FBtr0304849	17803	17632.017	1.077304	158.889
FBtr0304851	13661	13490.017	44.778031	5052.789
FBtr0301591	17785	17614.017	1.130343	166.541
FBtr0301964	16892	16721.017	0.963717	134.793
FBtr0301592	18008	17837.017	2.647198	394.968
FBtr0273222	17746	17575.017	1.104407	162.360
FBtr0087619	18014	17843.017	2.733169	407.933
FBtr0304847	17729	17558.017	0.750344	110.202
FBtr0304853	17148	16977.017	0.950392	134.964
FBtr0273226	17948	17777.017	1.606144	238.835
FBtr0088020	877	706.246	1.692741	10.000
FBtr0084282	2299	2128.017	9.123660	162.404
FBtr0308848	1875	1704.017	55.449634	790.362
FBtr0334561	1869	1698.017	2.170569	30.830
FBtr0084283	2186	2015.017	6.323512	106.584
FBtr0084284	1618	1447.017	0.811294	9.820
FBtr0086316	2572	2401.017	0.249254	5.006
FBtr0072737	5610	5439.017	9.313588	423.732
FBtr0072736	5382	5211.017	4.721563	205.808
FBtr0072735	5390	5219.017	7.844549	342.460
FBtr0082829	1117	946.017	19.840247	157.000
FBtr0301717	8603	8432.017	2.573296	181.499
FBtr0304053	8528	8357.017	3.812356	266.501
FBtr0075720	3014	2843.017	0.000000	0.000
FBtr0300289	1247	1076.017	0.092392	0.832
FBtr0079754	963	792.211	0.177722	1.178
FBtr0340261	1052	881.017	0.134435	0.991
FBtr0077670	1714	1543.017	33.199015	428.499
FBtr0111024	4340	4169.017	1.845030	64.341
FBtr0079026	4364	4193.017	42.415345	1487.659
FBtr0078537	1502	1331.017	6.441196	71.714
FBtr0310503	1506	1335.017	1.727041	19.286
FBtr0334767	2335	2164.017	0.222477	4.027
FBtr0113405	2030	1859.017	0.062561	0.973
FBtr0075400	828	657.280	0.181885	1.000
FBtr0075067	1281	1110.017	19.601446	182.000
FBtr0077588	973	802.192	0.149028	1.000
FBtr0299814	890	719.245	3.656725	22.000
FBtr0343052	2374	2203.017	2.624650	48.366
FBtr0070859	1746	1575.017	6.703564	88.317
FBtr0073366	1142	971.017	0.000000	0.000
FBtr0074467	817	646.289	9.248884	50.000
FBtr0072375	1772	1601.017	18.369000	246.000
FBtr0075331	774	603.309	0.000000	0.000
FBtr0083411	2070	1899.017	0.031776	0.505
FBtr0339173	2442	2271.017	0.026449	0.502
FBtr0084692	6338	6167.017	10.797579	557.000
FBtr0075381	1180	1009.017	15.402501	130.000
FBtr0077302	645	474.356	0.000000	0.000
FBtr0307516	798	627.301	0.190577	1.000
FBtr0080248	1876	1705.017	15.145074	216.000
FBtr0080489	4365	4194.017	84.173710	2952.979
FBtr0305555	5528	5357.017	2.369285	106.168
FBtr0082623	1393	1222.017	67.600072	691.000
FBtr0302511	1489	1318.017	18.216445	200.834
FBtr0088611	2926	2755.017	3.249254	74.879
FBtr0302512	1941	1770.017	43.957058	650.818
FBtr0075536	735	564.323	42.815880	202.109
FBtr0306854	969	798.200	3.736860	24.950
FBtr0085538	1180	1009.017	7.227327	61.000
FBtr0334511	7590	7419.017	8.371282	519.508
FBtr0306257	7578	7407.017	8.507923	527.133
FBtr0334512	8273	8102.017	2.613999	177.155
FBtr0306256	8128	7957.017	21.725203	1445.998
FBtr0334510	8140	7969.017	20.767696	1384.353
FBtr0340071	479	308.451	53.425867	137.845
FBtr0112384	647	476.354	0.038881	0.155
FBtr0079773	1021	850.017	0.789979	5.617
FBtr0086889	2582	2411.017	0.316673	6.387
FBtr0086057	2226	2055.017	26.178421	450.000
FBtr0071909	2295	2124.017	0.938809	16.680
FBtr0305132	2331	2160.017	0.792575	14.320
FBtr0070930	2963	2792.017	45.774096	1069.034
FBtr0340028	3296	3125.017	1.178478	30.805
FBtr0083127	4176	4005.017	7.673684	257.076
FBtr0083126	4114	3943.017	63.061621	2079.924
FBtr0076016	1491	1320.017	4.347185	48.000
FBtr0088726	751	580.318	0.824025	4.000
FBtr0078011	1246	1075.017	44.816308	403.000
FBtr0075143	1894	1723.017	0.138767	2.000
