Name	Length	EffectiveLength	TPM	NumReads
FBtr0339139	1696	1514.297	0.000000	0.000
FBtr0074238	1227	1045.297	777.226855	7175.000
FBtr0079535	607	425.666	300.700656	1130.415
FBtr0333095	1022	840.297	2.504305	18.585
FBtr0086147	1061	879.297	0.314196	2.440
FBtr0336665	939	757.493	124.003842	829.560
FBtr0074984	507	325.698	0.004715	0.014
FBtr0086289	549	367.679	0.000000	0.000
FBtr0071018	3927	3745.297	6.692795	221.375
FBtr0071017	3674	3492.297	1.738695	53.625
FBtr0344288	1952	1770.297	4.685280	73.251
FBtr0082515	1949	1767.297	9.594422	149.749
FBtr0331805	1594	1412.297	0.538571	6.717
FBtr0077167	1597	1415.297	0.529861	6.623
FBtr0344225	1511	1329.297	0.175837	2.064
FBtr0080838	6624	6442.297	3.327455	189.316
FBtr0080839	6575	6393.297	14.813631	836.413
FBtr0321313	6170	5988.297	3.050806	161.344
FBtr0345438	2949	2767.297	29.780207	727.810
FBtr0080500	3041	2859.297	3.690430	93.190
FBtr0346741	811	629.573	0.000000	0.000
FBtr0331527	1352	1170.297	0.119581	1.236
FBtr0078263	940	758.492	3.696890	24.764
FBtr0334694	314	132.847	0.000000	0.000
FBtr0077961	1272	1090.297	131.602837	1267.198
FBtr0331287	1198	1016.297	3.208987	28.802
FBtr0347290	633	451.636	1.472655	5.874
FBtr0347288	572	390.675	0.017973	0.062
FBtr0347289	578	396.674	0.018303	0.064
FBtr0089318	671	489.623	28.643241	123.856
FBtr0084751	1584	1402.297	2.018671	25.000
FBtr0332625	1471	1289.297	0.000000	0.000
FBtr0333740	1252	1070.297	0.000000	0.000
FBtr0084700	3124	2942.297	47.141118	1224.957
FBtr0331696	2085	1903.297	3.094494	52.015
FBtr0392911	4332	4150.297	1.950483	71.492
FBtr0392912	4003	3821.297	0.519627	17.536
FBtr0080715	1812	1630.297	0.000000	0.000
FBtr0080714	1740	1558.297	0.000000	0.000
FBtr0087965	3460	3278.297	5.736563	166.087
FBtr0087966	3539	3357.297	3.513996	104.190
FBtr0087964	3530	3348.297	2.154014	63.695
FBtr0340620	4485	4303.297	11.416932	433.895
FBtr0340621	5288	5106.297	1.414886	63.806
FBtr0074451	4500	4318.297	27.513716	1049.291
FBtr0301696	5282	5100.297	1.843165	83.022
FBtr0333757	4862	4680.297	5.685021	234.985
FBtr0084510	1046	864.297	77.164559	589.000
FBtr0299961	1587	1405.297	3.610919	44.815
FBtr0345939	1930	1748.297	1.216766	18.787
FBtr0331836	4183	4001.297	0.442162	15.625
FBtr0076798	4303	4121.297	0.434898	15.829
FBtr0076796	3968	3786.297	0.520064	17.390
FBtr0331835	3810	3628.297	0.594772	19.058
FBtr0076794	4146	3964.297	1.305042	45.690
FBtr0331838	3475	3293.297	0.817837	23.787
FBtr0076797	4026	3844.297	1.449735	49.220
FBtr0331837	3848	3666.297	0.534556	17.308
FBtr0331833	3653	3471.297	14.143284	433.587
FBtr0331834	5759	5577.297	0.584545	28.792
FBtr0076795	4081	3899.297	0.433341	14.923
FBtr0112941	3606	3424.297	30.544660	923.722
FBtr0080859	1010	828.297	0.000000	0.000
FBtr0340233	1073	891.297	0.000000	0.000
FBtr0082384	716	534.611	42.148354	199.000
FBtr0071058	361	179.825	0.000000	0.000
FBtr0077730	824	642.567	10.220571	58.000
FBtr0075220	762	580.593	70.209566	360.000
FBtr0070866	2619	2437.297	0.000000	0.000
FBtr0343294	3751	3569.297	0.000000	0.000
FBtr0088803	2036	1854.297	0.122128	2.000
FBtr0074652	3952	3770.297	21.912400	729.625
FBtr0342879	3919	3737.297	6.667700	220.074
FBtr0342880	4147	3965.297	6.833364	239.301
FBtr0306948	748	566.596	3.397358	17.000
FBtr0076280	683	501.622	0.000000	0.000
FBtr0071867	577	395.674	9.172219	32.051
FBtr0346949	1234	1052.297	19.901164	184.949
FBtr0304728	5346	5164.297	3.164592	144.332
FBtr0071658	5200	5018.297	32.055444	1420.668
FBtr0073941	611	429.663	33.468901	127.000
FBtr0085640	425	243.768	13.006101	28.000
FBtr0087743	1024	842.297	0.941019	7.000
FBtr0303428	282	100.872	0.000000	0.000
FBtr0347196	599	417.669	0.000000	0.000
FBtr0331500	2959	2777.297	0.014355	0.352
FBtr0076995	500	318.703	0.000000	0.000
FBtr0346032	609	427.664	0.008433	0.032
FBtr0290248	691	509.620	0.000000	0.000
FBtr0300100	3343	3161.297	11.752759	328.125
FBtr0273362	2782	2600.297	5.779073	132.714
FBtr0344966	3349	3167.297	1.493989	41.790
FBtr0083690	2190	2008.297	35.182141	624.000
FBtr0333911	1163	981.297	1.675573	14.521
FBtr0299868	880	698.511	25.689984	158.479
FBtr0080993	3513	3331.297	0.611822	18.000
FBtr0331983	8297	8115.297	0.121989	8.743
FBtr0100033	4730	4548.297	0.280246	11.257
FBtr0113473	1722	1540.297	0.514587	7.000
FBtr0091818	493	311.707	0.020971	0.058
FBtr0073214	1936	1754.297	0.380200	5.890
FBtr0332657	1302	1120.297	0.112144	1.110
FBtr0306821	535	353.681	0.000000	0.000
FBtr0306822	451	269.740	0.000000	0.000
FBtr0074663	2489	2307.297	0.000000	0.000
FBtr0081679	792	610.578	0.000000	0.000
FBtr0343121	2227	2045.297	11.185044	202.036
FBtr0346135	1871	1689.297	14.231676	212.323
FBtr0079186	1978	1796.297	2.503768	39.720
FBtr0079185	1832	1650.297	54.884658	799.922
FBtr0110962	2274	2092.297	1.336534	24.697
FBtr0110963	2339	2157.297	0.892375	17.002
FBtr0112965	4974	4792.297	3.337257	141.243
FBtr0071295	4743	4561.297	4.704526	189.513
FBtr0071296	4666	4484.297	3.120752	123.591
FBtr0309255	4997	4815.297	3.039113	129.242
FBtr0309254	4718	4536.297	10.839884	434.271
FBtr0333808	4887	4705.297	3.844408	159.754
FBtr0071294	4648	4466.297	3.333231	131.476
FBtr0071297	4761	4579.297	4.293075	173.621
FBtr0071298	4681	4499.297	14.679281	583.289
FBtr0302456	3995	3813.297	0.000000	0.000
FBtr0332514	3930	3748.297	0.000000	0.000
FBtr0071699	2160	1978.297	0.625419	10.927
FBtr0071700	1794	1612.297	4.570062	65.073
FBtr0085212	1347	1165.297	0.000000	0.000
FBtr0332531	1463	1281.297	10.328955	116.880
FBtr0079447	1459	1277.297	7.997091	90.211
FBtr0301152	2870	2688.297	0.529505	12.571
FBtr0079448	1352	1170.297	2.336530	24.149
FBtr0344858	1313	1131.297	0.418342	4.180
FBtr0079446	1591	1409.297	1.900532	23.654
FBtr0332530	2204	2022.297	0.285333	5.096
FBtr0077985	999	817.297	60.681987	438.000
FBtr0078817	4719	4537.297	0.370102	14.830
FBtr0078812	4502	4320.297	1.630290	62.203
FBtr0273432	4651	4469.297	0.486700	19.210
FBtr0078816	1675	1493.297	0.106221	1.401
FBtr0078810	8072	7890.297	0.720532	50.209
FBtr0110933	5373	5191.297	0.432513	19.829
FBtr0273431	4175	3993.297	0.987497	34.826
FBtr0306695	6314	6132.297	0.141268	7.651
FBtr0100197	4083	3901.297	1.684052	58.023
FBtr0333695	3789	3607.297	21.956035	699.472
FBtr0110932	4332	4150.297	8.292392	303.944
FBtr0308581	4905	4723.297	0.773233	32.254
FBtr0273430	2394	2212.297	0.250972	4.903
FBtr0078813	3783	3601.297	2.310872	73.497
FBtr0078815	2303	2121.297	3.619559	67.810
FBtr0273433	5170	4988.297	0.317499	13.987
FBtr0078818	4780	4598.297	2.172907	88.241
FBtr0078811	5167	4985.297	0.757401	33.347
FBtr0306694	5689	5507.297	0.404054	19.652
FBtr0078814	4838	4656.297	0.337806	13.891
FBtr0308580	5976	5794.297	0.198293	10.147
FBtr0100199	5214	5032.297	0.769057	34.179
FBtr0273434	5169	4987.297	0.557273	24.545
FBtr0345442	2159	1977.297	0.031131	0.544
FBtr0343834	1083	901.297	0.077361	0.616
FBtr0081122	817	635.570	0.149758	0.841
FBtr0082081	2197	2015.297	0.224743	4.000
FBtr0077682	2182	2000.297	1.623046	28.672
FBtr0332460	2291	2109.297	2.016088	37.556
FBtr0077680	2107	1925.297	1.573957	26.762
FBtr0077683	2095	1913.297	7.490069	126.562
FBtr0332459	2111	1929.297	178.092717	3034.448
FBtr0307284	4955	4773.297	0.879767	37.087
FBtr0070403	5069	4887.297	1.044931	45.101
FBtr0343597	4653	4471.297	0.966852	38.179
FBtr0307285	4207	4025.297	5.833309	207.371
FBtr0070404	4599	4417.297	1.137566	44.378
FBtr0070402	4269	4087.297	7.421227	267.884
FBtr0075618	1694	1512.297	0.000000	0.000
FBtr0113191	1502	1320.297	2.229807	26.000
FBtr0079853	834	652.564	0.173517	1.000
FBtr0087631	6057	5875.297	11.013053	571.442
FBtr0304694	5825	5643.297	1.721205	85.783
FBtr0304695	4866	4684.297	8.347856	345.345
FBtr0332391	8395	8213.297	0.215362	15.621
FBtr0307316	8477	8295.297	0.247883	18.160
FBtr0307318	8471	8289.297	0.233492	17.093
FBtr0307322	8490	8308.297	0.230500	16.913
FBtr0307317	10629	10447.297	0.342946	31.642
FBtr0307314	8474	8292.297	0.232863	17.053
FBtr0307325	10251	10069.297	0.504960	44.905
FBtr0307321	8471	8289.297	0.233492	17.093
FBtr0307315	10902	10720.297	0.292089	27.654
FBtr0307320	10638	10456.297	0.339889	31.387
FBtr0308609	8480	8298.297	0.231364	16.956
FBtr0307319	8471	8289.297	0.249298	18.250
FBtr0307313	8474	8292.297	0.248603	18.206
FBtr0307324	8276	8094.297	0.545141	38.969
FBtr0307323	8705	8523.297	0.687190	51.727
FBtr0085755	2932	2750.297	1.152774	28.000
FBtr0075154	1414	1232.297	0.431307	4.694
FBtr0075155	1519	1337.297	0.279931	3.306
FBtr0302802	251	69.904	0.000000	0.000
FBtr0075171	2203	2021.297	249.564722	4455.000
FBtr0114531	1200	1018.297	0.092823	0.835
FBtr0334671	3608	3426.297	27.299407	826.062
FBtr0091512	3910	3728.297	1.066114	35.103
FBtr0309849	1730	1548.297	2.782357	38.045
FBtr0309852	1525	1343.297	0.490761	5.822
FBtr0309847	1395	1213.297	26.797830	287.145
FBtr0309848	2040	1858.297	0.476188	7.815
FBtr0309850	1813	1631.297	0.878004	12.649
FBtr0309846	1745	1563.297	3.946807	54.491
FBtr0309851	1933	1751.297	0.390056	6.033
FBtr0110786	2507	2325.297	0.009058	0.186
FBtr0337019	1966	1784.297	0.011274	0.178
FBtr0306090	1951	1769.297	0.020119	0.314
FBtr0337018	2492	2310.297	0.015780	0.322
FBtr0273298	552	370.678	25.964947	85.000
FBtr0082071	2734	2552.297	1.443606	32.540
FBtr0332806	2678	2496.297	1.245586	27.460
FBtr0083330	1712	1530.297	0.000000	0.000
FBtr0300588	3966	3784.297	2.557735	85.482
FBtr0300586	3563	3381.297	0.656381	19.601
FBtr0082804	3958	3776.297	2.097829	69.963
FBtr0082802	1643	1461.297	0.550927	7.110
FBtr0308196	1725	1543.297	4.063013	55.377
FBtr0082801	1565	1383.297	238.028829	2907.899
FBtr0082803	3045	2863.297	19.588440	495.337
FBtr0308195	1590	1408.297	2.778642	34.559
FBtr0082806	1557	1375.297	3.310367	40.207
FBtr0308197	1580	1398.297	0.847327	10.464
FBtr0300874	4430	4248.297	0.000000	0.000
FBtr0072276	1439	1257.297	0.000000	0.000
FBtr0100169	1361	1179.297	0.096016	1.000
FBtr0343437	4502	4320.297	0.000000	0.000
FBtr0300319	396	214.803	0.000000	0.000
FBtr0091787	1245	1063.297	106.893277	1003.782
FBtr0310521	1486	1304.297	0.204027	2.350
FBtr0300358	1255	1073.297	0.068556	0.650
FBtr0082759	1319	1137.297	0.000000	0.000
FBtr0074829	910	728.504	3.566860	22.948
FBtr0074828	1062	880.297	0.227494	1.769
FBtr0081701	830	648.566	0.349174	2.000
FBtr0083900	829	647.566	1.223994	7.000
FBtr0304732	5642	5460.297	0.020573	0.992
FBtr0304731	4922	4740.297	0.024076	1.008
FBtr0080888	837	655.563	0.144165	0.835
FBtr0335141	767	585.593	0.225332	1.165
FBtr0070543	630	448.641	18.527895	73.411
FBtr0345708	816	634.571	1.889524	10.589
FBtr0273188	6040	5858.297	0.204026	10.556
FBtr0321291	5122	4940.297	0.331191	14.450
FBtr0081919	1207	1025.297	12.700293	115.000
FBtr0080143	2854	2672.297	64.998938	1534.000
FBtr0070894	1643	1461.297	71.752676	926.000
FBtr0071353	2043	1861.297	12.349403	203.000
FBtr0088650	2014	1832.297	64.145633	1038.000
FBtr0085598	569	387.676	0.000050	0.000
FBtr0306093	628	446.643	9.794014	38.633
FBtr0073288	535	353.681	17.085557	53.367
FBtr0343993	3990	3808.297	0.021009	0.707
FBtr0077728	5110	4928.297	0.033904	1.476
FBtr0332218	5196	5014.297	0.033196	1.470
FBtr0332219	4548	4366.297	0.018169	0.701
FBtr0077727	3987	3805.297	0.021026	0.707
FBtr0345331	5872	5690.297	0.028589	1.437
FBtr0332220	6857	6675.297	0.030618	1.805
FBtr0077726	3993	3811.297	0.020991	0.707
FBtr0303097	2418	2236.297	6.543863	129.240
FBtr0308637	3797	3615.297	0.317017	10.122
FBtr0308638	2609	2427.297	1.412892	30.288
FBtr0332987	3767	3585.297	0.438779	13.893
FBtr0332986	2798	2616.297	1.414401	32.681
FBtr0308639	5535	5353.297	1.732432	81.905
FBtr0113430	3764	3582.297	17.067814	539.975
FBtr0073188	4202	4020.297	0.203880	7.239
FBtr0073187	3788	3606.297	1.498056	47.712
FBtr0079095	615	433.660	276.320149	1058.269
FBtr0329968	674	492.622	0.074934	0.326
FBtr0329967	689	507.621	0.079673	0.357
FBtr0075226	1960	1778.297	1.973890	31.000
FBtr0333835	8583	8401.297	0.016767	1.244
FBtr0309054	3821	3639.297	0.007588	0.244
FBtr0333834	8583	8401.297	0.016767	1.244
FBtr0076536	8583	8401.297	0.016767	1.244
FBtr0333836	8589	8407.297	0.016754	1.244
FBtr0076534	3683	3501.297	0.005589	0.173
FBtr0087547	902	720.504	85.335330	543.000
FBtr0071761	1504	1322.297	8.724499	101.884
FBtr0342979	1594	1412.297	2.628697	32.787
FBtr0113136	471	289.728	0.000000	0.000
FBtr0113137	710	528.612	0.000000	0.000
FBtr0082846	2558	2376.297	1.194771	25.074
FBtr0334528	2795	2613.297	0.616122	14.220
FBtr0334526	2885	2703.297	0.290950	6.946
FBtr0112937	3407	3225.297	0.259324	7.387
FBtr0334529	3319	3137.297	0.320771	8.888
FBtr0112939	2219	2037.297	0.893923	16.084
FBtr0082847	2470	2288.297	14.346800	289.936
FBtr0334527	2797	2615.297	0.387695	8.955
FBtr0112938	2532	2350.297	0.204584	4.246
FBtr0339666	1098	916.297	1.559542	12.620
FBtr0339665	1159	977.297	0.387627	3.346
FBtr0113781	893	711.506	178.399063	1121.000
FBtr0079097	4049	3867.297	2.842358	97.078
FBtr0301318	3960	3778.297	9.018276	300.922
FBtr0330663	866	684.525	0.165416	1.000
FBtr0331650	303	121.852	0.000000	0.000
FBtr0112363	298	116.855	0.000000	0.000
FBtr0308188	295	113.857	0.000000	0.000
FBtr0330695	1709	1527.297	0.207956	2.805
FBtr0330696	2333	2151.297	0.013864	0.263
FBtr0084234	1435	1253.297	0.180693	2.000
FBtr0301186	1234	1052.297	81.900646	761.132
FBtr0075592	1504	1322.297	10.229196	119.455
FBtr0332095	2027	1845.297	0.638980	10.413
FBtr0300329	1410	1228.297	0.737429	7.999
FBtr0081709	706	524.617	0.215836	1.000
FBtr0083278	2126	1944.297	31.098846	534.000
FBtr0071143	1517	1335.297	30.089026	354.830
FBtr0345982	1656	1474.297	0.704283	9.170
FBtr0079275	6929	6747.297	130.349436	7767.359
FBtr0343152	7018	6836.297	14.370662	867.625
FBtr0112898	4209	4027.297	1.081393	38.462
FBtr0112899	4546	4364.297	1.008046	38.853
FBtr0077427	3846	3664.297	8.417206	272.391
FBtr0077426	4181	3999.297	12.635794	446.293
FBtr0076402	1073	891.297	7.622447	60.000
FBtr0343144	589	407.671	0.000000	0.000
FBtr0073928	645	463.629	0.000000	0.000
FBtr0330259	7760	7578.297	0.052806	3.534
FBtr0330260	8126	7944.297	0.049399	3.466
FBtr0345651	1059	877.297	0.062475	0.484
FBtr0086953	854	672.541	0.086868	0.516
FBtr0089144	2972	2790.297	27.749725	683.823
FBtr0344870	3639	3457.297	3.411946	104.177
FBtr0299804	1488	1306.297	0.041578	0.480
FBtr0344806	1536	1354.297	0.083609	1.000
FBtr0085472	770	588.592	0.000000	0.000
FBtr0077118	1940	1758.297	14.747176	229.000
FBtr0302778	2110	1928.297	0.248281	4.228
FBtr0302776	1810	1628.297	0.129521	1.863
FBtr0302784	1814	1632.297	0.128824	1.857
FBtr0302780	2804	2622.297	0.636385	14.738
FBtr0302787	3051	2869.297	0.117763	2.984
FBtr0332703	2690	2508.297	0.724592	16.051
FBtr0346965	1894	1712.297	0.232256	3.512
FBtr0302783	2099	1917.297	0.253485	4.292
FBtr0306704	2905	2723.297	8.076180	194.239
FBtr0302781	2916	2734.297	3.217062	77.685
FBtr0302786	7424	7242.297	0.731856	46.810
FBtr0302779	3028	2846.297	0.701584	17.636
FBtr0302782	2860	2678.297	1.425573	33.720
FBtr0302785	4501	4319.297	0.197984	7.552
FBtr0302777	1832	1650.297	0.125788	1.833
FBtr0088153	805	623.574	403.166798	2220.278
FBtr0345952	977	795.441	0.814527	5.722
FBtr0309303	2716	2534.297	5.255721	117.632
FBtr0113477	3869	3687.297	1.522828	49.590
FBtr0309302	3739	3557.297	0.589707	18.526
FBtr0309301	2790	2608.297	2.306686	53.135
FBtr0083252	2772	2590.297	1.753661	40.117
FBtr0071770	2755	2573.297	18.128961	412.000
FBtr0072499	1500	1318.297	91.457019	1064.792
FBtr0345592	1754	1572.297	2.175483	30.208
FBtr0082749	643	461.631	0.000000	0.000
FBtr0340668	963	781.460	0.434690	3.000
FBtr0071430	1630	1448.297	33.935394	434.055
FBtr0340473	1838	1656.297	0.543141	7.945
FBtr0070933	1916	1734.297	493.484225	7558.422
FBtr0345892	2390	2208.297	1.036829	20.221
FBtr0083798	1724	1542.297	0.000000	0.000
FBtr0087667	1015	833.297	13.995970	103.000
FBtr0343296	2446	2264.297	0.186771	3.735
FBtr0074553	1878	1696.297	0.017697	0.265
FBtr0075428	2559	2377.297	9.430775	198.000
FBtr0077000	5496	5314.297	10.214494	479.399
FBtr0077001	4704	4522.297	19.924919	795.775
FBtr0333059	5414	5232.297	3.285846	151.836
FBtr0077002	4666	4484.297	6.989234	276.795
FBtr0340286	3119	2937.297	0.000000	0.000
FBtr0300215	3283	3101.297	0.036511	1.000
FBtr0112767	681	499.622	0.045073	0.199
FBtr0333056	1873	1691.297	0.187923	2.807
FBtr0331451	454	272.738	0.000000	0.000
FBtr0077800	475	293.725	0.000000	0.000
FBtr0290046	6905	6723.297	1.926193	114.371
FBtr0334566	6744	6562.297	1.235624	71.610
FBtr0343331	889	707.509	46.960642	293.427
FBtr0071009	1123	941.297	1.640211	13.635
FBtr0071379	2934	2752.297	0.041852	1.017
FBtr0083081	1759	1577.297	0.035856	0.499
FBtr0273405	1687	1505.297	0.037651	0.501
FBtr0330180	1242	1060.297	57.454009	538.000
FBtr0076259	1022	840.297	0.673756	5.000
FBtr0300314	554	372.678	0.000000	0.000
FBtr0072570	1967	1785.297	2.744228	43.268
FBtr0072571	1882	1700.297	12.043191	180.843
FBtr0306850	2420	2238.297	5.154394	101.890
FBtr0070586	1713	1531.297	15.719676	212.587
FBtr0070587	1710	1528.297	1.212794	16.369
FBtr0333793	1975	1793.297	1.179552	18.681
FBtr0076898	1814	1632.297	295.859464	4265.000
FBtr0086305	2790	2608.297	94.464248	2176.000
FBtr0309117	12592	12410.297	0.626478	68.663
FBtr0333881	12495	12313.297	0.792339	86.163
FBtr0309120	9919	9737.297	8.945879	769.300
FBtr0309119	9642	9460.297	30.677511	2563.063
FBtr0333880	12610	12428.297	0.690247	75.762
FBtr0309118	12477	12295.297	0.546582	59.351
FBtr0079753	1979	1797.297	0.378005	6.000
FBtr0081700	1013	831.297	0.000000	0.000
FBtr0337023	989	807.431	0.000000	0.000
FBtr0083563	1335	1153.297	174.466427	1777.000
FBtr0075484	2314	2132.297	8.105037	152.629
FBtr0333565	2323	2141.297	1.235850	23.371
FBtr0333158	1527	1345.297	0.158990	1.889
FBtr0074644	1630	1448.297	2.940376	37.609
FBtr0077758	721	539.611	2.148470	10.239
FBtr0079261	1105	923.297	106.572203	869.000
FBtr0077954	3266	3084.297	0.183561	5.000
FBtr0088804	819	637.568	0.000000	0.000
FBtr0301020	4525	4343.297	5.965925	228.840
FBtr0301021	4847	4665.297	2.866151	118.090
FBtr0340295	4163	3981.297	45.393436	1596.070
FBtr0085370	1866	1684.297	45.378560	675.000
FBtr0085554	4281	4099.297	23.831930	862.786
FBtr0290030	4553	4371.297	1.029807	39.756
FBtr0334703	3620	3438.297	4.531741	137.608
FBtr0085553	4691	4509.297	3.301644	131.484
FBtr0300600	3578	3396.297	0.602970	18.086
FBtr0334702	4535	4353.297	1.264348	48.609
FBtr0085555	3638	3456.297	2.293499	70.007
FBtr0086283	2231	2049.297	32.839492	594.341
FBtr0086285	2972	2790.297	7.728261	190.444
FBtr0086284	2499	2317.297	18.058152	369.564
FBtr0345355	2102	1920.297	2.279102	38.652
FBtr0070427	1644	1462.297	4.020192	51.918
FBtr0070428	1685	1503.297	2.567129	34.082
FBtr0300444	533	351.682	0.000000	0.000
FBtr0086038	1661	1479.297	36.959658	482.856
FBtr0345358	1522	1340.297	20.456819	242.144
FBtr0290214	495	313.706	0.000000	0.000
FBtr0345464	738	556.600	0.000000	0.000
FBtr0080251	763	581.593	0.000000	0.000
FBtr0345463	853	671.545	0.000000	0.000
FBtr0081026	590	408.671	0.000000	0.000
FBtr0303006	1375	1193.297	0.685692	7.226
FBtr0347342	1393	1211.297	0.000000	0.000
FBtr0085567	965	783.457	0.000000	0.000
FBtr0301255	1332	1150.297	0.492182	5.000
FBtr0082884	446	264.745	0.000000	0.000
FBtr0346062	515	333.694	0.000000	0.000
FBtr0081422	1126	944.297	129.581757	1080.655
FBtr0339562	1221	1039.297	16.924837	155.345
FBtr0078423	674	492.622	46.200585	201.000
FBtr0076030	2998	2816.297	14.928367	371.300
FBtr0332129	2971	2789.297	3.357187	82.700
FBtr0077715	3307	3125.297	5.232133	144.412
FBtr0335126	3586	3404.297	9.978022	299.990
FBtr0088485	1067	885.297	3.709152	29.000
FBtr0089615	1228	1046.297	5.671595	52.408
FBtr0089616	1460	1278.297	1.549288	17.490
FBtr0089618	1405	1223.297	0.319275	3.449
FBtr0089620	1381	1199.297	2.299668	24.357
FBtr0089619	1568	1386.297	6.714365	82.205
FBtr0089617	1376	1194.297	11.489284	121.182
FBtr0089621	1391	1209.297	2.071712	22.126
FBtr0071060	316	134.847	3.358810	4.000
FBtr0085181	1447	1265.297	1.163366	13.000
FBtr0309218	1874	1692.297	4.043833	60.437
FBtr0074813	1905	1723.297	32.167248	489.563
FBtr0310420	1884	1702.297	50.135672	753.731
FBtr0085561	2042	1860.297	4.398792	72.269
FBtr0089033	1029	847.297	57.475303	430.082
FBtr0336873	923	741.501	1.028812	6.737
FBtr0082865	1402	1220.297	38.693331	417.000
FBtr0077013	494	312.707	0.000000	0.000
FBtr0075042	3079	2897.297	0.651499	16.670
FBtr0332651	2791	2609.297	0.093752	2.160
FBtr0075045	3142	2960.297	0.144570	3.780
FBtr0075044	2968	2786.297	0.700030	17.226
FBtr0075043	2983	2801.297	0.092626	2.292
FBtr0082358	1817	1635.297	101.231657	1462.000
FBtr0083732	2349	2167.297	0.227501	4.354
FBtr0335019	2292	2110.297	0.249262	4.646
FBtr0300829	2829	2647.297	0.042772	1.000
FBtr0299637	3565	3383.297	0.035481	1.060
FBtr0330140	5014	4832.297	0.000000	0.000
FBtr0299639	4270	4088.297	0.000000	0.000
FBtr0331636	3159	2977.297	12.062402	317.169
FBtr0079896	1491	1309.297	19.505533	225.544
FBtr0110839	668	486.623	67.479399	290.000
FBtr0346133	2979	2797.297	117.198027	2895.298
FBtr0344169	2554	2372.297	14.362399	300.906
FBtr0344171	2807	2625.297	5.698777	132.128
FBtr0344168	2222	2040.297	37.948802	683.795
FBtr0344170	2683	2501.297	17.779171	392.745
FBtr0346134	2355	2173.297	0.456179	8.756
FBtr0302323	1466	1284.297	5.748155	65.197
FBtr0083944	1462	1280.297	18.908995	213.803
FBtr0083657	3044	2862.297	31.862119	805.422
FBtr0083656	3006	2824.297	113.963900	2842.576
FBtr0081590	756	574.595	0.000000	0.000
FBtr0342581	1532	1350.297	10.222413	121.904
FBtr0080286	1809	1627.297	0.763855	10.978
FBtr0112762	627	445.643	0.254085	1.000
FBtr0075639	730	548.607	0.000000	0.000
FBtr0345924	1624	1442.297	1.586288	20.206
FBtr0301568	1598	1416.297	0.881051	11.020
FBtr0077340	1556	1374.297	1.464453	17.774
FBtr0087518	3898	3716.297	17.898176	587.427
FBtr0075117	1029	847.297	0.000000	0.000
FBtr0088752	1814	1632.297	0.000000	0.000
FBtr0070201	2704	2522.297	0.045105	1.005
FBtr0345506	2801	2619.297	0.043025	0.995
FBtr0084802	3463	3281.297	1.268252	36.752
FBtr0339247	3273	3091.297	7.074527	193.140
FBtr0337024	2336	2154.297	0.000000	0.000
FBtr0337025	784	602.583	0.000000	0.000
FBtr0301286	823	641.567	0.000000	0.000
FBtr0079344	4776	4594.297	0.016471	0.668
FBtr0343867	5007	4825.297	0.015649	0.667
FBtr0307033	5383	5201.297	0.014474	0.665
FBtr0076019	1533	1351.297	0.410816	4.903
FBtr0346911	2869	2687.297	0.778400	18.474
FBtr0333384	1166	984.297	32.354913	281.255
FBtr0085991	1849	1667.297	0.135826	2.000
FBtr0343290	1626	1444.297	0.391851	4.998
FBtr0072225	1397	1215.297	41.834181	449.002
FBtr0087760	2370	2188.297	32.363223	625.450
FBtr0340493	2620	2438.297	0.768571	16.550
FBtr0340053	5083	4901.297	0.139617	6.043
FBtr0112919	5082	4900.297	0.154412	6.682
FBtr0112920	5012	4830.297	0.159910	6.822
FBtr0302200	4254	4072.297	0.105388	3.790
FBtr0340054	5089	4907.297	0.193845	8.401
FBtr0340055	3824	3642.297	0.132474	4.261
FBtr0073911	10025	9843.297	0.057517	5.000
FBtr0080471	2286	2104.297	41.463515	770.562
FBtr0342639	2337	2155.297	1.231348	23.438
FBtr0074684	4405	4223.297	50.069136	1867.481
FBtr0301226	2053	1871.297	126.980166	2098.519
FBtr0088508	2080	1898.297	15.704550	263.284
FBtr0306807	2732	2550.297	8.640446	194.608
FBtr0112892	2293	2111.297	1.003226	18.706
FBtr0333004	2440	2258.297	1.624633	32.402
FBtr0078706	4182	4000.297	0.198140	7.000
FBtr0089867	2360	2178.297	1.391736	26.774
FBtr0305054	2337	2155.297	12.846793	244.532
FBtr0343485	1270	1088.297	6.344340	60.977
FBtr0089868	2170	1988.297	3.172998	55.717
FBtr0334275	2337	2155.297	7.643619	145.492
FBtr0344333	3171	2989.297	0.320650	8.465
FBtr0334274	1607	1425.297	13.497055	169.894
FBtr0334276	2496	2314.297	40.264473	822.954
FBtr0077367	1539	1357.297	28.365048	340.011
FBtr0335047	1755	1573.297	1.078776	14.989
FBtr0087513	1829	1647.297	0.068737	1.000
FBtr0300322	685	503.622	0.000000	0.000
FBtr0082439	2781	2599.297	1.611801	37.000
FBtr0304023	945	763.487	0.787188	5.308
FBtr0290071	2033	1851.297	0.030562	0.500
FBtr0077434	1958	1776.297	0.031894	0.500
FBtr0330229	3553	3371.297	0.605437	18.026
FBtr0071837	3194	3012.297	0.976351	25.974
FBtr0290008	504	322.701	0.000000	0.000
FBtr0113692	2363	2181.297	0.029430	0.567
FBtr0302849	2339	2157.297	0.029778	0.567
FBtr0113694	2601	2419.297	0.200124	4.276
FBtr0113690	2290	2108.297	0.030513	0.568
